hearing_id,statement_index,dom_id,speaker,speaker_type,statement
280028,1331,17162330,Josh Lowenthal,Legislator,"Members also under chief craft, of course, are sergeant at arms. Our security services, we do not name them for obvious reasons, but we thank them for keeping us safe. Thank you. And last but not least, the the DGS APAs in the garage working for us day in and day out. Andrew Lee, Alicia Perez, Javier Hernandez, Omar Onia, and Lai Saturn."
280028,1332,17162331,Josh Lowenthal,Legislator,"Alright, members. While we wait, I'm going to embarrass now Sue Parker, everybody. The great Sue Parker. Our chief clerk. Members, if you could only hear what I hear across every single bill, the amount of work that this team puts together for every piece of legislation that passes through the Assembly floor."
280028,1333,17162332,Josh Lowenthal,Legislator,"Hugh Sladen, Alec Torres, Creston, White, and Casey, Daniel Alvarez, our reading clerk, David Bowman, David Garcia, Diego Mendoza, Imani Wilson, Mark Maria Solorio, Russell Thomas, Sakara Brewer, Steven Sepulveda, Tammy Eller, Tammy Eller, the nicest person in the capital, Tammy Eller, and Victoria, Cardano. We also have Alejandro Valenzuela, Alex Lloyd, Candace Booker, Jason Wainwright, Gregory Velines, Aline Twillegar. I'm so sorry. I'm butchering these. Tashi Nicario, Toby Simon, and, of course, the interns, Alexandra Espinosa, Donald Hunter, Hajara Enayat, Ruthlyn Ochengo, and Sean Christie Peralta."
280028,1334,17162333,Josh Lowenthal,Legislator,"Your chief clerk's office, everybody. These are true public servants. True public servants. Members, if you have vote changes, raise your microphone, please quickly raise your microphone for vote changes. Assemblymember De Maio?"
280028,1335,17162334,Carl DeMaio,Legislator,"De Maio, vote change. Assembly bill 904 from yes to no."
280028,1336,17162335,Committee Secretary,,"The vote change. Assemblymember De Maio. Assembly bill 904, aye to no."
280028,1337,17162336,Laurie Davies,Legislator,Davies vote change. AB 2222 from aye to no voting.
280028,1338,17162337,Committee Secretary,,"Vote change. Assemblymember Davies. Assembly bill 2222, aye to not voting."
280028,1339,17162338,Kate Sanchez,Legislator,"Assemblymember Sanchez. File item 308 AB 2694, aye to not voting."
280028,1340,17162339,Committee Secretary,,"Vote change. Assemblymember Sanchez. Assembly BIll 2694, aye to not voting."
280028,1341,17162340,Josh Lowenthal,Legislator,Assemblymember Irwin.
280028,1342,17162341,Jacqui Irwin,Legislator,"Assemblymember Irwin, SB 1228, aye to not voting."
280028,1343,17162342,Committee Secretary,,"Vote change, Assemblymember Irwin, Senate Bill 1228, aye to not voting."
280028,1344,17162343,Josh Lowenthal,Legislator,Assemblymember Addis.
280028,1345,17162344,Dawn Addis,Legislator,"Vote change, SB 1370, aye to not voting."
280028,1346,17162345,Committee Secretary,,"Vote change, Assembly member Addis. Senate bill 1370, aye to not voting."
280028,1347,17162346,Ash Kalra,Legislator,"Thank you. Vote change, SB 1392. Aye to not voting."
280028,1348,17162348,Committee Secretary,,"Vote change. Assembly Member Kalra, Senate Bill 1392. Aye to not voting."
280028,1349,17162349,Josh Lowenthal,Legislator,Assembly Member Davies.
280028,1350,17162350,Laurie Davies,Legislator,Correction. AB 2222. Aye to no.
280028,1351,17162351,Committee Secretary,,"Vote change. Assemblymember Davies. Assembly Bill 2222, aye to no."
280028,1352,17162352,Gregg Hart,Legislator,"Vote change item 72, SB 1370, aye to not voting."
280028,1353,17162353,Committee Secretary,,"Vote change. Assemblymember Hart, Senate Bill 1370, aye to not voting."
280028,1354,17162354,Josh Lowenthal,Legislator,Assemblymember Ahrens.
280028,1355,17162355,Patrick Ahrens,Legislator,"Ahrens, vote change 884, aye to not voting. SB 884."
280028,1356,17162356,Committee Secretary,,"Vote change. Assembly member Ahrens, Senate bill 884. Aye to not voting."
280028,1357,17162357,Josh Lowenthal,Legislator,"Madam majority leader, you are recognized."
280028,1358,17162358,Cecilia Aguiar-Curry,Legislator,Good evening. I request unanimous consent to suspend Assembly rule 63 to allow Assembly bills received from the Senate from now until adjournment of today's session to be taken up without reference to file for the purpose of concurrence in Senate amendments.
280028,1359,17162359,Josh Lowenthal,Legislator,"Thank you, madam. Majority leader, that motion is seconded by Assembly member Pacheco. Assemblymember Hoover, you are recognized."
280028,1360,17162360,Jesse Gabriel,Legislator,We withhold unanimous consent and ask for a a roll call vote. Thank you.
280028,1361,17162361,Josh Lowenthal,Legislator,"Thank you, Assemblymember Hoover. This motion requires 40 votes. It's not debatable. Clerk will open the roll. Majority leader is asking for an aye vote."
280028,1362,17162362,Josh Lowenthal,Legislator,"Mister Hoover is asking for a no vote. All members vote who desire to vote. All members vote who desire to vote. All members vote who desire to vote. Clerk will close the roll and tally the votes. Ayes 49, Noes 14, the rules are suspended."
280028,1363,17162365,Josh Lowenthal,Legislator,"Members, we're taking up file item 78, please. File item 78. That's AB 1050 by Senator Ashby presented by Assembly Member Elhawary. The clerk will read."
280028,1364,17162366,Committee Secretary,,Senate bill 1050 by Senator Ashby and others. An act relating to consumer protection.
280028,1365,17162367,Josh Lowenthal,Legislator,"Assembly Member Elhawary, you are recognized."
280028,1366,17162368,Sade Elhawary,Legislator,"Thank you so much, Mister Speaker. I rise to present SB 1050 on behalf of Senator Ashby. Over 750,000 jobs power the state's creative economy, which generates over a $190,000,000,000 in federal, state, and local money."
280028,1367,17162369,Sade Elhawary,Legislator,"Recent advancements in AI have led to the creation of synthetic performers, which mislead consumers and allows creators to avoid the responsibility of hiring real workers. SB 1050 establishes a disclosure requirement to reflect new realities sponsored by SAG AFTRA and has received bipartisan support. I respectfully ask for your vote."
280028,1368,17162370,Josh Lowenthal,Legislator,"Thank you, Assembly Member Elhawary. All debate having ceased, clerk will open the roll. All members vote who desire to vote. All members vote who desire to vote. All members vote who desire to vote."
280028,1369,17162371,Josh Lowenthal,Legislator,"Clerk will close the roll, tally the votes. Ayes, 44, Noes, 5. The measure passes. File item number 8. File item number 8. That is AB 2542 by Assembly Member Patterson."
280028,1370,17162372,Josh Lowenthal,Legislator,The clerk will read.
280028,1371,17162373,Daniel Alvarez,Person,"Assembly bill 2542 by Assemblymember Patterson, an accurate in the human remains."
280028,1372,17162374,Josh Lowenthal,Legislator,"Assemblymember Patterson, you are recognized."
280028,1373,17162375,Joe Patterson,Legislator,"Thank you, Mister speaker. AB2542 is back on concurrence, and I respectfully ask for an aye vote."
280028,1374,17162376,Josh Lowenthal,Legislator,"Thank you, Assemblymember Patterson. All debate having ceased. Clerk will open the roll. All members vote who desire to vote. All members vote who desire to vote."
280028,1375,17162377,Josh Lowenthal,Legislator,All members vote who desire to vote. Clerk will close the roll tally of the votes. Ayes 61 to zero. Senate amendments are concurred in. File item number 305 on the supplemental file.
280028,1376,17162378,Josh Lowenthal,Legislator,"File item 305, that's AB 1976 by Assembly member Wicks. Clerk will read."
280028,1377,17162379,Committee Secretary,,Assembly bill 1976 by Assembly member Wicks and after the streets and highways.
280028,1378,17162380,Josh Lowenthal,Legislator,"Assembly member Wicks, you are recognized."
280028,1379,17162381,Buffy Wicks,Legislator,"Thank you, Mister speaker and members. I rise to present AB 1976, which is back on concurrence, and this will make it easier to do bicycle and pedestrian safety projects in your communities. And with that, I respectfully ask for an aye vote."
280028,1380,17162382,Josh Lowenthal,Legislator,"Thank you, Assemblymember Wicks. All debate have and cease. Clerk will open the roll. All members vote who desire to vote. All members vote who desire to vote."
280028,1381,17162383,Josh Lowenthal,Legislator,All members vote who desire to vote. Clerk will close the roll and tally the votes.
280028,1382,17517591,Committee Secretary,,"Ayes 45, minutes 18, Senate amendments are concurred in. File item number 6 is AB 2397 by Assembly member Todd. The clerk will read."
280028,1383,17162384,Committee Secretary,,"Assembly bill 2397 by Assembly member Todd, Accra Lee, the state government."
280028,1384,17162385,Josh Lowenthal,Legislator,"Assemblymember Tal, you are recognized."
280028,1385,17162386,Tri Ta,Legislator,"Thank you, Mister speaker. The bill is back on concurrent. I respectfully ask for your aye vote."
280028,1386,17162387,Josh Lowenthal,Legislator,"Thank you. Assemblymember Tal, debate having ceased. Clerk will open the roll. All members vote who desire to vote. All members vote who desire to vote."
280028,1387,17162388,Josh Lowenthal,Legislator,"All members vote who desire to vote. Clerk will close the roll, tally the votes, size 63, no zero. Senate amendments are concurred in. Without objection, we're gonna take up file item 201. That's SB 795 without reference to file for the purpose of third reading."
280028,1388,17162389,Josh Lowenthal,Legislator,The clerk will read.
280028,1389,17162390,Committee Secretary,,The Senate Bill 795 by Senator Archuleta and others. An act relating to the air pollution.
280028,1390,17162391,Josh Lowenthal,Legislator,"Assembly Member Alvarez, you are recognized."
280028,1391,17162392,David Alvarez,Legislator,"Thank you, Mister Speaker. I rise to present SB 795 by Senator Archuleta. So far, unanimous bipartisan support. And why not? Last year, the legislature overwhelmingly passed, I think it was also unanimous, and the governor signed into law Assembly Bill 30, which I authored, which made California the fiftieth state, the last state in the nation, to authorize the sale of E15 fuel blend."
280028,1392,17162393,David Alvarez,Legislator,"A year later, here we are and haven't been able to sell California, E15 gas at the pump just yet. And the holdup is due to a unique regulatory hurdle related to the equipment at the pump itself. So we legalized E15 last year, but, again, have not been able to use it."
280028,1393,17162394,David Alvarez,Legislator,"SB 795 is a cleanup to E15 Act, which provides a narrow technical fix to allow E15 to be dispensed at gas stations across the state, giving California finally access to a gas blend, which can save consumers up to 40¢ a gallon. The bill does not lower safety standards."
280028,1394,17162395,David Alvarez,Legislator,"Manufacturers remain legally accountable, and the bill directs the state fire marshal to adopt labeling and safe use regulations by the end of this year for this to move forward. The bill is about delivering a choice of savings, and the legislature, again, already promised this last year when we approved Assembly Bill 30. I'm proud to say that this bill is being sponsored by the Problem Solvers Caucus due to the last minute change."
280028,1395,17162396,David Alvarez,Legislator,"Myself and 17 others were not added as coauthors, but there are there is a wide coalition, including the support of agriculture, small business, and veteran organizations. No opposition, like I said, yet, and respectfully ask for your aye vote on SB 795."
280028,1396,17162397,Josh Lowenthal,Legislator,"Thank you. Assembly Member Alvarez. Assembly Member Alanis, you are recognized."
280028,1397,17162398,Juan Alanis,Legislator,"Thank you, Mister Speaker. As cochair of the California Problem Solvers Caucus, I rise on behalf of, our caucus in support of 795. This bipartisan caucus priority bill is a tangible step towards addressing affordability by expanding access to a lower cost fuel option. Thank you to the authors. Thank you for everybody who put this together, and I respectfully ask for your aye vote."
280028,1398,17162399,Josh Lowenthal,Legislator,"Thank you, Assembly Member Alanis. Seeing and hearing no further debate, Assembly Member Alvarez, do you wish to close?"
280028,1399,17162400,David Alvarez,Legislator,"Thank you, Mister Speaker. And once again, thank you to Senator Archuleta for his work. Respectfully ask for aye vote on 795."
280028,1400,17162401,Josh Lowenthal,Legislator,"Thank you, Assembly Member Alvarez. All debate having ceased. Clerk will open the roll. All members vote who desire to vote. All members vote who desire to vote."
280028,1401,17162402,Josh Lowenthal,Legislator,"All members vote who desire to vote. Clerk will close the roll, tally the votes. Ayes, 56, Noes, 0. The measure passes. File item 22, that is AB 1128 by our friend, Assembly Member Muratsuchi. Clerk will read."
280028,1402,17162403,Reading Clerk,,"Assembly Bill 1128 by Assemblymember Muratsuchi, and others, an act relating to housing."
280028,1403,17162404,Josh Lowenthal,Legislator,"Assemblymember, is this your last bill that you will be presenting before this body?"
280028,1404,17522637,Al Muratsuchi,Legislator,It is.
280028,1405,17524320,Josh Lowenthal,Legislator,"Assembly member Muratsuchi, you are recognized."
280028,1406,17162405,Al Muratsuchi,Legislator,"Thank you, Mister Speaker. The rent is too damn high. That is what I've been hearing for years from my mobile home residents in my district. Mobile homes, we know, are the last remaining pool of affordable housing in many of our communities. My mobile home residents, low income, seniors living on fixed incomes."
280028,1407,17162406,Al Muratsuchi,Legislator,"I've been trying to help give them rent release for the past four years. We tried in the city of Torrance a local ordinance, two years ago, where unfortunately a Republican majority council refused to adopt a local rent stabilization ordinance. And that is why I reached out to our colleague from Fullerton to propose a statewide rent stabilization for mobile home parks. This bill was limited in the Senate Judiciary Committee from the statewide proposal to now, what is essentially a district bill."
280028,1408,17162407,Al Muratsuchi,Legislator,"This would apply only to the 10 mobile home parks within the city of Torrance, over 1,000 mobile home park residents. The bill proposes an annual cap of 3% plus inflation not to exceed 5% a year. Now I know that some of you have raised concerns about how rent control is not the right solution to provide rent relief for our residents. Let me make it absolutely clear why this is fundamentally different from rent control for apartments or other types of housing."
280028,1409,17162408,Al Muratsuchi,Legislator,"Number 1, we're talking mobile home parks."
280028,1410,17162409,Al Muratsuchi,Legislator,"These are the only remaining opportunities of large plots of land where the market, especially in coastal communities like Torrance, just will not support any further conversion to mobile home parks. The market will take them to build more condos, townhouses, luxury apartments, not more mobile home parks. That is exactly why we need government intervention to help preserve these last remaining pools of affordable housing in our communities. This bill builds upon the rent caps established in the 2021 law that our colleague in Fullerton authored."
280028,1411,17162410,Al Muratsuchi,Legislator,"Again, we tried to expand it statewide."
280028,1412,17162411,Al Muratsuchi,Legislator,We were not able to do so. It's limited to the 10 mobile home parks in the city of Torrance. This is a district bill that is sponsored by mobile home residents. I ask you to help preserve mobile home parks as the last remaining pool of affordable housing. Stand with mobile home residents.
280028,1413,17162412,Al Muratsuchi,Legislator,"Stand with the low-income, the seniors living on fixed incomes. I ask for your support for this district bill AB 1128."
280028,1414,17162413,Josh Lowenthal,Legislator,"Thank you. Assemblymember Muratsuchi. Assemblymember Quirk-Silva, you are recognized."
280028,1415,17162414,Sharon Quirk-Silva,Legislator,"Thank you, Mister Speaker and members. Members, it's getting late and we're tired, and these are the type of bills that really can split us. They're the type of bills that are difficult. I ran one of the first bills, AB 978, in 2021. And as the author mentioned, we did pass that bill, but it was only for mobile home parks in Anaheim and Fullerton."
280028,1416,17162415,Sharon Quirk-Silva,Legislator,"And this bill is now narrowed to only Torrance, although it was initially a statewide bill. Why do I stand in support and why have I worked in this area? Simply as was stated, we have seniors, many, many seniors on fixed incomes that live in these mobile homes. Many of them bought these mobile homes believing this would be the last place that they would reside in, that they would, retire in."
280028,1417,17162416,Sharon Quirk-Silva,Legislator,"And in fact, they are finding, not only the rents that are increasing, especially on a fixed income, unaffordable."
280028,1418,17162417,Sharon Quirk-Silva,Legislator,"I know that there is opposition and we have heard from opposition. Some of you may know this bill that I wrote in 2020 was also litigated. But, it was litigated and, the concerns were, move forward in favor of the bill that I wrote. I would also ask you to think about, we hear about rent control, and many people would say, I just don't support rent control. This is rent stabilization."
280028,1419,17162418,Sharon Quirk-Silva,Legislator,"Some will say, well, that is rent control. Basically, what it says is rents can increase annually, but at a certain percentage. With that, I ask you to consider this bill and to say aye. Thank you."
280028,1420,17162419,Josh Lowenthal,Legislator,"Thank you. Assemblymember Quirk-Silva. Assemblymember Patterson, you are recognized."
280028,1421,17162420,Joe Patterson,Legislator,"Great. Thank you, Mister Speaker. You know, I didn't wanna go, our member from Torrance to go out without a bang, you know, so had to speak in opposition to this measure. You know, every time I hear, government intervention to solve a problem, you know, it really makes me think of all the great things government has done to solve all the problems and keep costs down in this State, you know. I mean, whether it's health care, electricity, high speed rail."
280028,1422,17162421,Joe Patterson,Legislator,"I mean, you know, this government's doing a really great job at keeping costs down. So why not go with rent control? The author stated himself what his intent is, and that's a statewide rent control on mobile home parks. I mean, he said it himself. The voters time after time after time, including in Torrance, have said we don't want rent control because they realize the obvious of what that would do to the market, and that's increase the cost of housing."
280028,1423,17162422,Joe Patterson,Legislator,"If the legislature thought that was a good idea, we would have done that a long time ago, but also the voters have stated to us, that's a bad idea. Nothing stops Torrance from doing this themselves, by the way. Torrance could adopt a rent control ordinance themselves, and they've chose not to, and the voters have decided not to there as well. But there's one other thing that, people leave out, but a great example that happened in Housing Committee, when communities were discussed, one that has rent control on a mobile home unit and one that doesn't."
280028,1424,17162423,Joe Patterson,Legislator,"Remember, these are kinda like some of the last places where you can actually get right now affordable units in places like Torrance. When you cap the price of rent, I e the property of a mobile home lot, you increase the cost of the actual structure itself."
280028,1425,17162424,Joe Patterson,Legislator,"So maybe the rent is lower, but the cost of the home is so expensive that people are unable to move in there. So maybe their monthly payment is lower, but they can't afford the loan to move into the home in the first place. And I like people to have homes, and because of that, I think everybody should vote no on this bill."
280028,1426,17162425,Josh Lowenthal,Legislator,"Thank you. Assemblymember Patterson. Assemblymember Lee, you are recognized."
280028,1427,17162426,Alex Lee,Legislator,"Thank you, members, I rise in strong support of AB 1128, and I want to commend the author, the representative from Torrance for fighting for Torrance as his last bill. I think it's fitting that our members who've served both the twelve-year terms are standing up fighting for what's right. And since Assemblymember Muratsuchi did not pick me to give his goodbye speech, I guess this counts as mine. But I really wanna commend him because, think about this."
280028,1428,17162427,Alex Lee,Legislator,"He is fighting for some of the most vulnerable people in his district as his last bill, and he is terming out. There is no political upside. There's no in it for him. He is doing what is right. And as important as it is, as some of our colleagues said, about making sure that people can acquire home ownership, it's just as important for people to keep their homes as well."
280028,1429,17162428,Alex Lee,Legislator,"We should not lose sight of preservation in the pursuit of production. Those seniors who live in those mobile home parks rely on those places to live as hopefully their forever homes. We should not be banking on them losing their home for the hope that a new home will be affordable one day to someone else. Today, we have an affordability crisis."
280028,1430,17162429,Alex Lee,Legislator,"Enough people struggle to afford their rent for their apartment, their mortgage, or in the case of mobile home parks, they probably struggle to afford their mortgage for the structure and the rent beneath their house."
280028,1431,17162430,Alex Lee,Legislator,"They're hit twice. And so this is a really important bill that he's fighting for, for his district, and I really hope that members will give some deference. We have seen multiple bills intervene in local political issues this year, and sometimes it is necessary for Sacramento to break up some log jams locally. And this is a case in which the member from Torrance is doing that."
280028,1432,17162431,Alex Lee,Legislator,He is standing up for some of the most vulnerable and trying to give them a shot to keep their slice of the American dream.
280028,1433,17162432,Alex Lee,Legislator,"And just because they live in a mobile home park does not mean they're entitled to the same protections that a renter or a homeowner are. Respectfully, I urge your strong support for AB 1128."
280028,1434,17162433,Josh Lowenthal,Legislator,"Thank you, Assemblymember Lee. Assemblymember Bennett, you are recognized."
280028,1435,17162434,Steve Bennett,Legislator,"Thank you very much, Madam Speak Mister Speaker. Great start. And it's partially because I feel so strongly about this issue. If there's any place where we need rent control, it is in our mobile home parks."
280028,1436,17162435,Steve Bennett,Legislator,"People cannot move their homes. They're not mobile, and they should not be at the mercy and the whim of the landlord, the property owner, who simply can just keep gouging and gouging. In California, we have so little of this kind of housing. We have to keep it affordable. It is absolutely essential for these people."
280028,1437,17162436,Steve Bennett,Legislator,"I've seen this over and over again in our district. I commend, the author, and I desperately hope that this will receive the 41 votes necessary to pass. Thank you very much."
280028,1438,17162437,Josh Lowenthal,Legislator,"Thank you, Assemblymember Bennett. Seeing and hearing no further debate, Assemblymember Muratsuchi, do you wish to close?"
280028,1439,17162438,Al Muratsuchi,Legislator,"Thank you. I wanna thank all of the speakers both for and against. The bottom line is this bill is sponsored by the mobile home residents. You know, they've been asking, begging for rent relief, you know, ever since, for the past, at least, four years. You know, these are people, they don't have money to hire lobbyists. They don't have money to be giving campaign contributions. They are only trying to hold on to their homes. This is a district bill."
280028,1440,17162441,Al Muratsuchi,Legislator,Please help me support the mobile home residents of Torrance.
280028,1441,17162442,Josh Lowenthal,Legislator,"Thank you. Assemblymember Muratsuchi. All debate have been ceased, Clerk will open the roll. All members vote who desire to vote. All members vote who desire to vote."
280028,1442,17162443,Josh Lowenthal,Legislator,All members vote who desire to vote.
280028,1443,17162444,Josh Lowenthal,Legislator,"Assemblymember Muratsuchi has moved the call. File item 108. File item 108, please. This is SB 194 by the Committee on Budget and fiscal review presented by Assembly member Gabriel. Purple reads."
280028,1444,17162445,Committee Secretary,,"Senate bill 194 by the Senate Committee on Budget and Fiscal Review and Act related to transportation and making it appropriation, therefore, to take effect immediately be related to the budget."
280028,1445,17162446,Jesse Gabriel,Legislator,"Assembly member Gabriel, you are recognized. Thank you very much, Mister speaker. I rise to present SB194, our August transportation trailer bill. This bill exams existing CHB protection for state level elected officials to immediate family members based on a thorough threat assessment and makes various other changes. Respectfully request your aye vote on SB 194."
280028,1446,17162447,Josh Lowenthal,Legislator,"Thank you, Assemblymember Gabriel. Assemblymember Tangipa, you are recognized."
280028,1447,17162448,David Tangipa,Legislator,"Thank you, Mister speaker. We rise in opposition to SB 194. While this bill contains some worthwhile public safety provisions, it also expands the use of CHP resources to provide security for families of current and former elected officials. At a time when CHP resources are already stretched, those personnel and taxpayer dollars should remain focused on protecting the broader public and keeping our roads and communities safe. For those reasons, we respectfully ask for your no vote."
280028,1448,17162449,Josh Lowenthal,Legislator,"Thank you, Assemblymember Tangipa. Assemblymember DeMaio, you are recognized."
280028,1449,17162450,Carl DeMaio,Legislator,"Thank you, Mister speaker. I'll be brief given the, the time crunch we're on. I rise in opposition to SB 194. I first wanna start out with the good portion of this bill, and that is, relating to the city of Los Angeles and the insane, push by a council member down there to create a traffic jam, on a road in her, district in a manner I think it's mean spirited. I think it's it's directed at a certain community, the Jewish community."
280028,1450,17162451,Carl DeMaio,Legislator,"It would reduce the lanes on a road leading to a Jewish cemetery down to to just two lanes to create bike lanes. I know some people like bike lanes, but this is really not something that is sustainable. And so this would not reverse that decision, but it would provide additional checks and balances. It would require that this issue go before the full city council in Los Angeles for a little bit more thought."
280028,1451,17162452,Carl DeMaio,Legislator,And so I commend the the budget committee for including that provision in this bill.
280028,1452,17162453,Carl DeMaio,Legislator,"Unfortunately, as my colleague from Fresno pointed out, this is not a time for taxpayers of California to be shelling out $20,000,000 is the estimate. It's probably gonna be higher than that in personal, staffing and security, details for former politicians. We already have protocols in place for, for example, the governor or if there's a threat for a current legislator."
280028,1453,17162454,Carl DeMaio,Legislator,"But this this seems to be geared towards two specific politicians, high profile politicians at the cost of $20,000,000, an inappropriate gift of public funds, I would urge you to, send this back to the rules committee. I'm perhaps we can deal with this tomorrow morning, with an amendment."
280028,1454,17162455,Carl DeMaio,Legislator,Thank you.
280028,1455,17162456,Josh Lowenthal,Legislator,"Thank you. Assemblymember DeMaio, I'll debate having Cease Clerk open the roll. All members vote who desire to vote. All members vote who desire to vote. All members vote who desire to vote."
280028,1456,17162457,Josh Lowenthal,Legislator,"Clerk will close the roll, tally the votes, ayes 44, no 16. The measure passes immediate transmittal to the Senate."
280028,1457,17527918,Josh Lowenthal,Legislator,"Madam majority leader, you are recognized."
280028,1458,17162458,Cecilia Aguiar-Curry,Legislator,"Mister speaker, at the request of the author, please place item 67 SB 966 Gonzales on the inactive file."
280028,1459,17162459,Josh Lowenthal,Legislator,"Clerk will note. File item one zero seven. That's SB 193 by the Committed Committee on Budget Fiscal Review, presented by Assembly member Gabriel. Clerk will read."
280028,1460,17162460,Committee Secretary,,"The Senate bill 193 by the Senate Committee on Budget and Fiscal Review, and I have played into public resources and making an appropriation, therefore, to take effect immediately be related to the budget."
280028,1461,17162461,Josh Lowenthal,Legislator,"Assemblymember Gabriel, you are recognized. Thank you"
280028,1462,17162462,Jesse Gabriel,Legislator,"very much, Mister speaker. You are also my legislator of the year, but I do wanna take a moment very briefly since this is our last trailer bill, I hope, to thank our incredible budget committee staff here in the State Assembly. Both our democratic and Republican staff, extraordinarily hardworking, devoted public servants. Many of them worked literally through the night and around the clock over the last couple weeks to help us close out our budget process."
280028,1463,17162463,Jesse Gabriel,Legislator,"And so I just wanted to, on behalf of myself and the budget committee, extend our extraordinary thanks to the staff who do so much to make this budget process work."
280028,1464,17162464,Jesse Gabriel,Legislator,"And with that, I want to, present SB 193, our August public resources trailer bill. It provides clarifying cleanup to the cast and cap and invest bill from last year and extends the date that schools have to spend their already awarded c l shaped grants. To keep clean energy dollars at our school, I respectfully request your aye vote on s v one ninety three."
280028,1465,17162465,Josh Lowenthal,Legislator,"Thank you, Assemblymember Gabriel. Assemblymember Tangipat, you are recognized."
280028,1466,17162466,David Tangipa,Legislator,"Thank you, Mister speaker. I wanna join the budget Chair and thank all of the staff, not only all of the budget staff, but to all of our capital staff as well that are here until the late night, and especially Belle and Ian. Belle, I wanna make sure you know this wholeheartedly. You belong here, and I couldn't be more grateful for you as my alleged director."
280028,1467,17162467,David Tangipa,Legislator,"But with that, I rise in opposition to AB 193 at a time when California should be prioritizing wildfire prevention and reducing costs for families."
280028,1468,17162468,David Tangipa,Legislator,"This bill guarantees another billion dollars for credit for high speed rail while critical forest health and fuel reduction programs remain vulnerable to cuts. It also extends a COVID era school ventilation program years beyond the pandemic instead of allowing temporary programs to come to an end. California needs to get its priorities straight. We do not need to fund high speed rail when all reports say it's gonna run out of money and never ride on it, and I respectfully ask for a no vote."
280028,1469,17162469,Josh Lowenthal,Legislator,Thank you. Assemblymember Tang Yipa. All debate having ceased. Clerk will open the roll. All members vote who desire to vote.
280028,1470,17162470,Josh Lowenthal,Legislator,"All members vote who desire to vote. All members vote who desire to vote. Kirk will close the roll, tally the votes. Ayes 53, noes 16. The measure passes immediate transmittal to the Senate."
280028,1471,17162471,Josh Lowenthal,Legislator,"Where is our majority whip? Majority whip has asked to lift the call on file item 93. That's SB 716, the clerk will post. Clerk will close the roll. Tally the votes ayes42, no 17. The measure passes. Okay, members stay with me here, please. Mr. Schultz? Mr. Schultz? We're gonna move quickly, folks. I need your, I need your attention. Without reference file AB 1546 by Assemblymember Schultz, clerk will read."
280028,1472,17162474,Committee Secretary,,Assembly bill 1546 by Assemblymember Schultz and others in activating the vehicles.
280028,1473,17162475,Josh Lowenthal,Legislator,"Assemblymember Schultz, you are recognized."
280028,1474,17162476,Nick Schultz,Legislator,"Thank you, Mister speaker. AB 1546 is back on concurrence. It is support support asking for your aye vote."
280028,1475,17162477,Josh Lowenthal,Legislator,"Thank you, Assemblymember Schultz. All debate having ceased. Clerk will open the roll. All members vote who desire to vote. All members vote who desire to vote."
280028,1476,17162478,Josh Lowenthal,Legislator,"All members vote who desire to vote. Clerk will close the roll, tally the votes. High 60, no zero, send amendments are concurred in without reference to file AB 1642 by Assemblymember Harabedian. The clerk will read"
280028,1477,17162479,Committee Secretary,,Assembly bill 1642 by Assemblymember Harbinian and others in the wildfires.
280028,1478,17162480,Josh Lowenthal,Legislator,"Assemblymember Harbinian, you are recognized."
280028,1479,17162481,John Harabedian,Legislator,"Thank you, Mister speaker and members. Good evening. I rise to present AB 1642, which will finally create the nation's first scientific testing standards for when a residential property is clear to inhabit after a wildfire. Senate amendments make the bill contingent with AB 1795 from my friend from Carson, which requires insurers to abide by the AB 1642 testing standards for properties within the wildfire impact zone."
280028,1480,17162482,John Harabedian,Legislator,"Eaton fire survivors and Palisades fire survivors know too well that any decision to return home must be guided by science, not opinion."
280028,1481,17162483,John Harabedian,Legislator,"Together, AB 1642 and AB 1795 will mean that no wildfire survivor faces the public health crisis that survivors of the Los Angeles fires have. Anyone presenting the bill tonight knows that these bills are hard. It's been a team effort. We couldn't have done this alone. I wanna thank everyone on this floor for making this possible."
280028,1482,17162484,John Harabedian,Legislator,"I wanna thank my staff, chief of staff, Tom Steele, legislative director, Sage Miller, for all their work, and, I just respectfully ask for an aye vote. Thank you."
280028,1483,17162485,Josh Lowenthal,Legislator,"Thank you, Assemblymember Harabedian. All debate have a cease, clerk will open the door. All members vote who desire to vote. All members vote who desire to vote. All members vote who desire to vote."
280028,1484,17162486,Josh Lowenthal,Legislator,"Clerk will close the roll tally to vote size 50, no zero. Senate amendments are concurred in without reference to file AB 1795 by Assemblymember Gibson. Clerk will read."
280028,1485,17162487,Committee Secretary,,Assembly bill 1795 by Assemblymember Gibson in Accolade and Smoke Damage.
280028,1486,17162488,Josh Lowenthal,Legislator,"Assemblymember Gibson, you are recognized."
280028,1487,17162489,Mike Gipson,Legislator,"Thank you very much, Mister speaker. Thank you for allowing me to present Assembly bill 1795. First of all, I want to also thank our speaker, Robert Rivas, his staff, Monica, our governor, and also our insurance commissioner, Ricardo Lara. This bill took a lot of stakeholders that was involved. The residents of Altadena, our stakeholders, our work group, this bill took months and months of a lot of deliberation and a lot of conversation."
